Player_Record_ID,Match_ID,Player_ID,Player_Name,Team,Position,Age,Minutes_Played,Goals,Assists,Pass_Accuracy,Tackles,Interceptions,Saves,Rating
PR319,M010,P319,Player_319,Uruguay,GK,25,101,0,0,56,0,0,6,6.6
PR320,M010,P320,Player_320,Uruguay,DF,22,114,0,0,76,7,3,0,6.1
PR321,M011,P321,Player_321,Egypt,DF,32,101,0,0,86,3,1,0,6.7
PR322,M011,P322,Player_322,Egypt,MF,18,38,0,0,51,5,2,0,9.7
PR323,M011,P323,Player_323,Egypt,GK,22,114,0,1,74,2,5,1,7.3
PR324,M011,P324,Player_324,Egypt,FW,19,44,0,0,88,7,5,0,4.2
PR325,M011,P325,Player_325,Egypt,FW,22,78,1,0,77,2,0,0,4.6
PR326,M011,P326,Player_326,Egypt,DF,23,53,0,0,94,8,5,0,9.6
PR327,M011,P327,Player_327,Egypt,MF,38,37,0,0,69,3,0,0,4.3
PR328,M011,P328,Player_328,Egypt,MF,32,20,0,0,53,5,0,0,6.6
PR329,M011,P329,Player_329,Egypt,DF,38,81,0,1,88,7,1,0,4.6
PR330,M011,P330,Player_330,Egypt,DF,37,38,0,0,55,7,6,0,4.7
PR331,M011,P331,Player_331,Egypt,MF,32,63,0,0,92,4,0,0,7.9
PR332,M011,P332,Player_332,Egypt,DF,28,114,0,0,74,5,1,0,6.7
PR333,M011,P333,Player_333,Egypt,DF,31,34,0,0,64,4,4,0,4.4
PR334,M011,P334,Player_334,Egypt,MF,38,13,0,0,55,5,6,0,7.2
PR335,M011,P335,Player_335,Egypt,FW,35,30,0,0,85,0,6,0,6.3
PR336,M011,P336,Player_336,Egypt,MF,34,88,0,0,80,3,3,0,5.8
PR337,M011,P337,Player_337,Brazil,DF,39,5,0,0,82,8,6,0,7.4
PR338,M011,P338,Player_338,Brazil,FW,21,16,0,0,98,7,1,0,9.7
PR339,M011,P339,Player_339,Brazil,DF,23,104,0,0,62,2,0,0,6.5
PR340,M011,P340,Player_340,Brazil,FW,30,26,0,0,90,2,6,0,7.6
PR341,M011,P341,Player_341,Brazil,DF,40,118,0,0,54,1,3,0,7.3
PR342,M011,P342,Player_342,Brazil,MF,25,67,0,0,79,0,6,0,8.2
PR343,M011,P343,Player_343,Brazil,MF,30,15,1,0,76,2,1,0,7.4
PR344,M011,P344,Player_344,Brazil,MF,20,119,1,0,56,1,6,0,5.7
PR345,M011,P345,Player_345,Brazil,MF,28,113,0,0,76,4,3,0,7.9
PR346,M011,P346,Player_346,Brazil,MF,32,5,0,0,61,4,3,0,4.9
PR347,M011,P347,Player_347,Brazil,MF,39,52,0,0,52,6,2,0,8.1
PR348,M011,P348,Player_348,Brazil,GK,32,118,0,0,67,5,0,5,8.9
PR349,M011,P349,Player_349,Brazil,DF,25,108,0,0,81,1,6,0,5.4
PR350,M011,P350,Player_350,Brazil,DF,40,57,0,0,70,4,5,0,6.5
PR351,M011,P351,Player_351,Brazil,MF,23,57,0,0,63,6,5,0,6.9
PR352,M011,P352,Player_352,Brazil,MF,28,106,0,1,53,8,6,0,5.0
PR353,M012,P353,Player_353,Netherlands,DF,33,52,0,0,58,8,4,0,4.2
PR354,M012,P354,Player_354,Netherlands,DF,23,108,0,0,53,3,0,0,6.7
PR355,M012,P355,Player_355,Netherlands,FW,39,26,0,0,67,5,6,0,6.8
PR356,M012,P356,Player_356,Netherlands,DF,20,88,0,1,51,3,2,0,6.9
PR357,M012,P357,Player_357,Netherlands,DF,32,76,0,0,85,5,2,0,5.0
PR358,M012,P358,Player_358,Netherlands,FW,40,107,0,0,94,1,2,0,4.2
PR359,M012,P359,Player_359,Netherlands,GK,35,100,0,0,63,3,5,3,8.1
PR360,M012,P360,Player_360,Netherlands,DF,30,66,0,0,51,0,3,0,9.5
PR361,M012,P361,Player_361,Netherlands,MF,36,103,0,0,50,3,2,0,7.7
PR362,M012,P362,Player_362,Netherlands,FW,39,91,0,0,91,4,3,0,9.4
PR363,M012,P363,Player_363,Netherlands,FW,31,33,0,0,63,7,2,0,8.1
PR364,M012,P364,Player_364,Netherlands,FW,29,75,0,0,56,0,4,0,10.0
PR365,M012,P365,Player_365,Netherlands,FW,28,72,0,0,91,4,2,0,8.1
PR366,M012,P366,Player_366,Netherlands,MF,27,36,1,0,90,5,6,0,5.7
PR367,M012,P367,Player_367,Netherlands,MF,37,39,0,0,62,2,4,0,8.6
PR368,M012,P368,Player_368,Netherlands,FW,36,52,0,0,92,5,5,0,4.8
PR369,M012,P369,Player_369,Jamaica,GK,32,38,0,0,66,6,3,6,8.4
PR370,M012,P370,Player_370,Jamaica,MF,35,105,0,0,62,5,5,0,8.3
PR371,M012,P371,Player_371,Jamaica,MF,37,101,0,0,80,5,4,0,5.8
PR372,M012,P372,Player_372,Jamaica,DF,38,113,0,0,85,2,2,0,4.6
PR373,M012,P373,Player_373,Jamaica,DF,25,93,0,1,85,2,5,0,9.4
PR374,M012,P374,Player_374,Jamaica,MF,24,46,0,0,64,4,3,0,8.7
PR375,M012,P375,Player_375,Jamaica,DF,25,75,0,0,68,7,6,0,4.7
PR376,M012,P376,Player_376,Jamaica,GK,37,75,0,0,87,1,3,3,7.0
PR377,M012,P377,Player_377,Jamaica,FW,29,68,0,0,69,6,0,0,9.2
PR378,M012,P378,Player_378,Jamaica,DF,23,44,0,0,76,7,1,0,5.9
PR379,M012,P379,Player_379,Jamaica,MF,19,63,0,1,71,2,2,0,7.8
PR380,M012,P380,Player_380,Jamaica,GK,25,27,0,0,98,2,4,2,6.9
PR381,M012,P381,Player_381,Jamaica,MF,19,17,1,0,89,6,5,0,6.6
PR382,M012,P382,Player_382,Jamaica,DF,32,50,0,0,50,0,4,0,5.2
PR383,M012,P383,Player_383,Jamaica,DF,17,115,0,0,70,8,1,0,4.1
PR384,M012,P384,Player_384,Jamaica,GK,40,32,0,0,64,5,2,2,4.6
PR385,M013,P385,Player_385,Cameroon,MF,26,22,1,0,54,0,2,0,9.7
PR386,M013,P386,Player_386,Cameroon,MF,33,77,0,0,83,5,3,0,9.3
PR387,M013,P387,Player_387,Cameroon,FW,27,116,0,0,81,5,6,0,5.1
PR388,M013,P388,Player_388,Cameroon,FW,29,3,1,0,64,3,5,0,9.9
PR389,M013,P389,Player_389,Cameroon,DF,17,76,0,0,82,2,0,0,6.2
PR390,M013,P390,Player_390,Cameroon,MF,18,49,0,0,90,4,6,0,7.2
PR391,M013,P391,Player_391,Cameroon,GK,18,85,0,0,56,0,0,1,6.5
PR392,M013,P392,Player_392,Cameroon,DF,34,33,0,0,80,2,1,0,8.2
PR393,M013,P393,Player_393,Cameroon,MF,26,54,0,0,92,1,5,0,7.1
PR394,M013,P394,Player_394,Cameroon,MF,39,18,0,0,76,1,4,0,8.3
PR395,M013,P395,Player_395,Cameroon,DF,20,101,0,0,56,7,1,0,7.7
PR396,M013,P396,Player_396,Cameroon,MF,33,26,0,0,72,6,2,0,5.0
PR397,M013,P397,Player_397,Cameroon,MF,23,89,0,0,80,5,1,0,4.0
PR398,M013,P398,Player_398,Cameroon,MF,20,107,1,1,86,7,1,0,9.7
PR399,M013,P399,Player_399,Cameroon,MF,19,93,0,0,96,1,2,0,7.9
PR400,M013,P400,Player_400,Cameroon,MF,26,34,0,0,79,0,0,0,8.9
PR401,M013,P401,Player_401,Sweden,FW,26,47,0,0,93,5,3,0,8.4
PR402,M013,P402,Player_402,Sweden,DF,18,2,0,0,58,2,2,0,6.1
PR403,M013,P403,Player_403,Sweden,DF,36,35,0,0,96,1,2,0,8.9
PR404,M013,P404,Player_404,Sweden,DF,29,52,0,0,79,4,6,0,6.3
PR405,M013,P405,Player_405,Sweden,FW,30,84,0,0,60,1,1,0,8.2
PR406,M013,P406,Player_406,Sweden,GK,22,14,0,0,76,7,6,9,8.1
PR407,M013,P407,Player_407,Sweden,DF,29,100,0,0,72,0,6,0,8.1
PR408,M013,P408,Player_408,Sweden,FW,21,62,0,0,81,1,3,0,6.6
PR409,M013,P409,Player_409,Sweden,GK,37,41,0,0,50,8,6,9,8.3
PR410,M013,P410,Player_410,Sweden,DF,38,112,0,1,71,8,4,0,8.1
PR411,M013,P411,Player_411,Sweden,MF,30,85,0,0,96,3,3,0,6.1
PR412,M013,P412,Player_412,Sweden,MF,29,20,0,0,85,0,0,0,7.9
PR413,M013,P413,Player_413,Sweden,DF,32,110,0,0,81,2,0,0,8.5
PR414,M013,P414,Player_414,Sweden,DF,27,36,0,0,53,8,1,0,7.3
PR415,M013,P415,Player_415,Sweden,DF,24,11,0,0,79,7,6,0,7.4
PR416,M013,P416,Player_416,Sweden,GK,32,58,0,0,70,1,3,10,4.1
PR417,M014,P417,Player_417,Spain,DF,18,72,0,0,85,0,6,0,4.5
PR418,M014,P418,Player_418,Spain,MF,36,82,0,0,69,8,4,0,5.2
PR419,M014,P419,Player_419,Spain,MF,27,47,1,0,53,3,6,0,6.7
PR420,M014,P420,Player_420,Spain,MF,36,77,0,0,80,5,5,0,6.7
PR421,M014,P421,Player_421,Spain,DF,38,29,0,0,50,5,2,0,9.0
PR422,M014,P422,Player_422,Spain,FW,26,71,1,0,83,5,5,0,4.6
PR423,M014,P423,Player_423,Spain,FW,32,18,0,0,95,6,0,0,5.5
PR424,M014,P424,Player_424,Spain,DF,20,120,0,0,75,3,3,0,8.9
PR425,M014,P425,Player_425,Spain,DF,27,14,0,0,98,6,0,0,9.6
PR426,M014,P426,Player_426,Spain,FW,35,16,0,0,78,7,5,0,7.5
PR427,M014,P427,Player_427,Spain,MF,32,1,0,0,83,0,4,0,9.6
PR428,M014,P428,Player_428,Spain,FW,32,119,0,0,82,2,5,0,7.5
PR429,M014,P429,Player_429,Spain,MF,21,14,0,0,74,5,4,0,9.3
PR430,M014,P430,Player_430,Spain,DF,36,118,0,0,94,3,2,0,6.4
PR431,M014,P431,Player_431,Spain,DF,26,58,0,0,58,2,3,0,7.6
PR432,M014,P432,Player_432,Spain,FW,33,39,0,0,94,8,6,0,5.9
PR433,M014,P433,Player_433,France,MF,34,81,0,0,63,3,1,0,7.7
PR434,M014,P434,Player_434,France,DF,28,118,0,0,93,2,5,0,7.9
PR435,M014,P435,Player_435,France,FW,33,70,0,0,94,5,5,0,4.7
PR436,M014,P436,Player_436,France,DF,32,75,0,0,86,6,5,0,8.5
PR437,M014,P437,Player_437,France,FW,26,113,0,0,77,0,4,0,4.6
PR438,M014,P438,Player_438,France,DF,18,86,0,0,53,3,2,0,8.5
PR439,M014,P439,Player_439,France,DF,26,88,0,0,66,2,6,0,4.4
PR440,M014,P440,Player_440,France,MF,23,97,0,0,84,0,2,0,8.9
PR441,M014,P441,Player_441,France,DF,38,95,0,0,85,3,5,0,7.9
PR442,M014,P442,Player_442,France,DF,33,101,0,0,94,4,5,0,8.0
PR443,M014,P443,Player_443,France,FW,29,54,1,1,93,5,4,0,4.3
PR444,M014,P444,Player_444,France,MF,23,80,0,0,78,3,5,0,8.2
PR445,M014,P445,Player_445,France,MF,35,70,0,0,97,3,6,0,8.3
PR446,M014,P446,Player_446,France,DF,31,23,0,0,93,1,1,0,9.8
PR447,M014,P447,Player_447,France,MF,20,49,0,0,52,6,2,0,7.3
PR448,M014,P448,Player_448,France,DF,35,109,0,0,66,0,2,0,6.8
PR449,M015,P449,Player_449,Japan,FW,18,20,0,0,70,0,6,0,9.6
PR450,M015,P450,Player_450,Japan,MF,38,39,0,0,81,8,2,0,4.4
PR451,M015,P451,Player_451,Japan,MF,33,29,0,0,61,8,0,0,8.7
PR452,M015,P452,Player_452,Japan,DF,34,69,0,0,75,1,2,0,5.3
PR453,M015,P453,Player_453,Japan,DF,27,43,0,1,73,4,1,0,9.7
PR454,M015,P454,Player_454,Japan,MF,32,72,0,0,98,0,0,0,8.0
PR455,M015,P455,Player_455,Japan,DF,37,79,0,0,89,3,0,0,8.1
PR456,M015,P456,Player_456,Japan,DF,20,50,0,0,66,8,5,0,5.7
PR457,M015,P457,Player_457,Japan,FW,28,66,0,0,82,7,3,0,4.3
PR458,M015,P458,Player_458,Japan,FW,23,42,0,0,82,1,0,0,5.0
PR459,M015,P459,Player_459,Japan,FW,34,69,0,0,50,1,1,0,8.0
PR460,M015,P460,Player_460,Japan,MF,38,55,0,0,56,3,4,0,9.0
PR461,M015,P461,Player_461,Japan,FW,40,100,0,0,77,1,5,0,8.1
PR462,M015,P462,Player_462,Japan,GK,39,43,0,0,52,1,0,0,5.1
PR463,M015,P463,Player_463,Japan,DF,19,74,0,0,64,4,3,0,6.3
PR464,M015,P464,Player_464,Japan,MF,30,41,1,0,51,6,5,0,4.7
PR465,M015,P465,Player_465,Ukraine,GK,40,80,0,0,54,0,5,1,6.1
PR466,M015,P466,Player_466,Ukraine,MF,26,101,0,0,93,4,4,0,4.5
PR467,M015,P467,Player_467,Ukraine,MF,31,49,0,0,75,0,3,0,4.9
PR468,M015,P468,Player_468,Ukraine,DF,40,51,0,0,84,4,5,0,4.9
PR469,M015,P469,Player_469,Ukraine,MF,40,83,0,0,73,0,4,0,9.2
PR470,M015,P470,Player_470,Ukraine,DF,18,1,0,0,86,6,4,0,7.3
PR471,M015,P471,Player_471,Ukraine,GK,23,96,0,0,97,5,1,6,9.4
PR472,M015,P472,Player_472,Ukraine,FW,21,21,0,0,61,3,4,0,9.0
PR473,M015,P473,Player_473,Ukraine,DF,22,86,0,0,86,0,6,0,8.5
PR474,M015,P474,Player_474,Ukraine,FW,34,60,0,0,91,8,0,0,5.7
PR475,M015,P475,Player_475,Ukraine,GK,20,26,0,0,96,7,2,5,4.8
PR476,M015,P476,Player_476,Ukraine,MF,20,37,1,0,89,1,1,0,5.9
PR477,M015,P477,Player_477,Ukraine,DF,36,85,1,0,69,2,4,0,7.4
PR478,M015,P478,Player_478,Ukraine,MF,30,22,0,0,50,5,1,0,8.7
PR479,M015,P479,Player_479,Ukraine,MF,37,56,0,1,67,5,1,0,8.1
PR480,M015,P480,Player_480,Ukraine,DF,32,60,0,0,78,5,6,0,5.8
PR481,M016,P481,Player_481,Poland,MF,22,83,0,0,88,1,6,0,5.7
PR482,M016,P482,Player_482,Poland,FW,34,26,0,1,66,1,5,0,4.5
PR483,M016,P483,Player_483,Poland,GK,33,81,0,0,51,6,6,9,5.3
PR484,M016,P484,Player_484,Poland,GK,25,70,0,0,84,7,5,2,6.2
PR485,M016,P485,Player_485,Poland,DF,35,94,0,0,68,2,3,0,7.0
PR486,M016,P486,Player_486,Poland,GK,28,65,0,0,50,3,6,9,8.1
PR487,M016,P487,Player_487,Poland,MF,21,58,0,0,60,2,4,0,9.7
PR488,M016,P488,Player_488,Poland,MF,21,95,0,0,96,7,2,0,4.2
PR489,M016,P489,Player_489,Poland,MF,24,9,0,0,66,5,1,0,4.3
PR490,M016,P490,Player_490,Poland,DF,28,50,0,0,80,7,0,0,4.2
PR491,M016,P491,Player_491,Poland,MF,20,91,0,0,83,4,6,0,8.5
PR492,M016,P492,Player_492,Poland,MF,35,23,0,1,74,6,2,0,7.5
PR493,M016,P493,Player_493,Poland,FW,19,67,0,0,66,6,1,0,7.1
PR494,M016,P494,Player_494,Poland,DF,28,63,0,0,80,0,4,0,9.3
PR495,M016,P495,Player_495,Poland,DF,24,10,0,0,82,4,1,0,4.9
PR496,M016,P496,Player_496,Poland,DF,36,92,0,0,57,3,3,0,8.9
PR497,M016,P497,Player_497,Tunisia,MF,32,87,0,0,80,7,1,0,7.5
PR498,M016,P498,Player_498,Tunisia,MF,30,3,0,0,65,0,1,0,7.4
PR499,M016,P499,Player_499,Tunisia,DF,37,66,0,0,52,2,0,0,5.0
PR500,M016,P500,Player_500,Tunisia,FW,33,52,0,0,88,0,5,0,8.4
PR501,M016,P501,Player_501,Tunisia,FW,19,28,0,0,78,7,6,0,6.9
PR502,M016,P502,Player_502,Tunisia,DF,30,77,0,0,59,2,4,0,8.0
PR503,M016,P503,Player_503,Tunisia,DF,40,88,0,0,71,7,4,0,7.5
PR504,M016,P504,Player_504,Tunisia,DF,29,17,0,0,56,0,1,0,7.1
PR505,M016,P505,Player_505,Tunisia,FW,38,54,1,0,59,1,1,0,6.9
PR506,M016,P506,Player_506,Tunisia,MF,18,113,0,0,84,8,6,0,4.7
PR507,M016,P507,Player_507,Tunisia,MF,21,116,0,1,88,8,6,0,4.0
PR508,M016,P508,Player_508,Tunisia,FW,38,84,0,0,77,8,3,0,6.2
PR509,M016,P509,Player_509,Tunisia,GK,33,55,0,0,64,7,6,6,6.1
PR510,M016,P510,Player_510,Tunisia,MF,39,74,0,0,56,6,1,0,5.5
PR511,M016,P511,Player_511,Tunisia,MF,19,37,0,1,88,8,3,0,5.5
PR512,M016,P512,Player_512,Tunisia,GK,40,102,0,0,50,8,0,8,4.0
PR513,M017,P513,Player_513,England,MF,39,103,0,0,70,6,2,0,4.6
PR514,M017,P514,Player_514,England,DF,35,33,0,0,66,8,3,0,7.4
PR515,M017,P515,Player_515,England,MF,38,51,0,0,98,3,3,0,7.3
PR516,M017,P516,Player_516,England,MF,22,48,0,0,85,8,3,0,5.5
PR517,M017,P517,Player_517,England,DF,28,100,0,0,95,6,5,0,4.8
PR518,M017,P518,Player_518,England,FW,20,96,0,0,64,7,6,0,8.2
PR519,M017,P519,Player_519,England,DF,23,66,0,1,75,5,6,0,7.3
PR520,M017,P520,Player_520,England,MF,39,7,0,1,60,6,5,0,4.0
PR521,M017,P521,Player_521,England,DF,21,61,0,0,88,6,0,0,4.4
PR522,M017,P522,Player_522,England,DF,19,78,0,0,52,6,3,0,7.7
PR523,M017,P523,Player_523,England,MF,39,77,0,0,53,2,5,0,7.0
PR524,M017,P524,Player_524,England,GK,38,120,0,0,83,4,1,0,8.7
PR525,M017,P525,Player_525,England,MF,39,30,0,0,89,2,5,0,4.2
PR526,M017,P526,Player_526,England,DF,17,21,0,0,55,4,6,0,6.4
PR527,M017,P527,Player_527,England,MF,29,76,1,0,62,8,0,0,8.4
PR528,M017,P528,Player_528,England,GK,19,71,1,0,68,8,4,5,6.1
PR529,M017,P529,Player_529,New Zealand,MF,24,78,0,0,62,7,3,0,7.4
PR530,M017,P530,Player_530,New Zealand,DF,30,65,0,0,56,8,0,0,7.0
PR531,M017,P531,Player_531,New Zealand,DF,20,103,0,0,82,4,4,0,8.9
PR532,M017,P532,Player_532,New Zealand,MF,39,57,0,0,74,7,6,0,5.5
PR533,M017,P533,Player_533,New Zealand,DF,31,88,0,0,79,0,3,0,4.7
PR534,M017,P534,Player_534,New Zealand,GK,37,101,0,0,64,3,6,5,6.5
PR535,M017,P535,Player_535,New Zealand,DF,34,2,0,0,94,4,1,0,5.7
PR536,M017,P536,Player_536,New Zealand,DF,40,106,0,0,71,1,4,0,9.6
PR537,M017,P537,Player_537,New Zealand,MF,28,28,0,0,86,4,1,0,9.7
PR538,M017,P538,Player_538,New Zealand,MF,23,64,0,0,97,3,1,0,8.4
PR539,M017,P539,Player_539,New Zealand,FW,23,30,0,0,62,3,6,0,7.7
PR540,M017,P540,Player_540,New Zealand,DF,20,16,0,0,55,7,4,0,4.0
PR541,M017,P541,Player_541,New Zealand,FW,18,109,0,0,80,5,4,0,5.9
PR542,M017,P542,Player_542,New Zealand,FW,35,112,0,0,67,7,1,0,9.9
PR543,M017,P543,Player_543,New Zealand,FW,25,51,0,0,64,2,0,0,7.2
PR544,M017,P544,Player_544,New Zealand,DF,34,5,0,0,82,5,3,0,9.2
PR545,M018,P545,Player_545,Argentina,MF,31,16,0,0,94,8,3,0,5.9
PR546,M018,P546,Player_546,Argentina,GK,38,27,0,0,74,1,2,5,7.7
PR547,M018,P547,Player_547,Argentina,DF,34,34,0,0,65,4,3,0,9.8
PR548,M018,P548,Player_548,Argentina,DF,22,64,0,1,77,3,3,0,8.2
PR549,M018,P549,Player_549,Argentina,DF,29,36,0,0,78,2,4,0,4.8
PR550,M018,P550,Player_550,Argentina,MF,24,105,0,0,56,4,6,0,5.4
PR551,M018,P551,Player_551,Argentina,DF,29,26,0,0,59,2,3,0,8.8
PR552,M018,P552,Player_552,Argentina,DF,32,18,0,0,90,8,4,0,8.3
PR553,M018,P553,Player_553,Argentina,MF,26,33,0,0,85,0,3,0,4.6
PR554,M018,P554,Player_554,Argentina,DF,23,105,0,0,66,7,6,0,7.8
PR555,M018,P555,Player_555,Argentina,DF,27,34,0,0,73,5,4,0,7.3
PR556,M018,P556,Player_556,Argentina,MF,28,3,0,0,76,1,2,0,9.2
PR557,M018,P557,Player_557,Argentina,FW,23,74,0,0,86,8,1,0,9.9
PR558,M018,P558,Player_558,Argentina,DF,27,87,0,1,82,7,6,0,8.4
PR559,M018,P559,Player_559,Argentina,FW,29,79,0,0,68,7,5,0,9.7
PR560,M018,P560,Player_560,Argentina,FW,37,104,0,0,71,6,5,0,7.7
PR561,M018,P561,Player_561,Ecuador,DF,19,11,0,1,60,5,1,0,5.9
PR562,M018,P562,Player_562,Ecuador,MF,39,35,0,0,88,6,2,0,9.3
PR563,M018,P563,Player_563,Ecuador,MF,28,96,0,0,87,8,3,0,6.5
PR564,M018,P564,Player_564,Ecuador,DF,17,17,0,0,96,3,5,0,5.5
PR565,M018,P565,Player_565,Ecuador,MF,40,11,0,0,63,2,3,0,4.6
PR566,M018,P566,Player_566,Ecuador,GK,32,71,1,0,53,0,6,6,7.1
PR567,M018,P567,Player_567,Ecuador,FW,20,34,0,0,89,2,0,0,7.9
PR568,M018,P568,Player_568,Ecuador,FW,26,30,0,1,65,4,3,0,7.8
PR569,M018,P569,Player_569,Ecuador,DF,22,4,0,0,52,5,6,0,9.5
PR570,M018,P570,Player_570,Ecuador,FW,31,112,0,1,84,4,4,0,6.7
PR571,M018,P571,Player_571,Ecuador,FW,39,70,0,0,61,7,5,0,8.5
PR572,M018,P572,Player_572,Ecuador,FW,30,68,0,1,90,8,2,0,9.5
PR573,M018,P573,Player_573,Ecuador,MF,24,104,0,0,55,7,2,0,6.2
PR574,M018,P574,Player_574,Ecuador,DF,26,2,0,0,50,8,6,0,8.5
PR575,M018,P575,Player_575,Ecuador,DF,26,61,0,0,84,0,5,0,9.5
PR576,M018,P576,Player_576,Ecuador,FW,32,39,0,0,50,6,6,0,5.8
PR577,M019,P577,Player_577,England,DF,17,71,0,0,73,3,3,0,9.3
PR578,M019,P578,Player_578,England,DF,24,21,0,0,95,6,6,0,6.3
PR579,M019,P579,Player_579,England,DF,30,81,0,0,65,8,6,0,8.8
PR580,M019,P580,Player_580,England,MF,39,88,0,0,67,4,5,0,8.5
PR581,M019,P581,Player_581,England,MF,30,25,0,0,54,2,1,0,5.7
PR582,M019,P582,Player_582,England,MF,36,58,0,0,67,7,1,0,5.9
PR583,M019,P583,Player_583,England,DF,34,3,0,0,61,1,2,0,5.6
PR584,M019,P584,Player_584,England,MF,40,2,0,0,64,1,1,0,4.1
PR585,M019,P585,Player_585,England,DF,30,40,0,0,81,5,3,0,8.2
PR586,M019,P586,Player_586,England,GK,19,108,0,0,98,2,0,4,8.7
PR587,M019,P587,Player_587,England,GK,32,24,0,1,62,4,6,6,9.0
PR588,M019,P588,Player_588,England,DF,39,32,0,0,74,7,1,0,8.4
PR589,M019,P589,Player_589,England,GK,31,95,0,0,56,8,5,3,6.8
PR590,M019,P590,Player_590,England,MF,26,120,0,0,70,2,5,0,8.4
PR591,M019,P591,Player_591,England,MF,34,67,0,1,57,4,3,0,7.8
PR592,M019,P592,Player_592,England,DF,18,111,0,0,92,3,0,0,5.4
PR593,M019,P593,Player_593,Paraguay,DF,17,22,0,0,67,1,3,0,8.7
PR594,M019,P594,Player_594,Paraguay,GK,18,75,0,0,94,7,5,9,4.9
PR595,M019,P595,Player_595,Paraguay,MF,24,21,0,0,81,1,5,0,7.7
PR596,M019,P596,Player_596,Paraguay,FW,37,8,0,0,53,5,5,0,4.9
PR597,M019,P597,Player_597,Paraguay,MF,20,17,0,0,81,3,2,0,9.9
PR598,M019,P598,Player_598,Paraguay,MF,28,104,0,0,78,3,0,0,8.1
PR599,M019,P599,Player_599,Paraguay,DF,21,33,0,0,52,7,5,0,6.6
PR600,M019,P600,Player_600,Paraguay,DF,39,63,0,0,62,2,4,0,6.1
PR601,M019,P601,Player_601,Paraguay,MF,25,112,0,0,88,8,1,0,4.4
PR602,M019,P602,Player_602,Paraguay,DF,26,105,0,0,66,8,2,0,6.7
PR603,M019,P603,Player_603,Paraguay,MF,33,49,1,0,96,2,0,0,7.7
PR604,M019,P604,Player_604,Paraguay,DF,36,31,0,0,70,1,5,0,9.8
PR605,M019,P605,Player_605,Paraguay,FW,23,68,0,0,93,7,6,0,7.3
PR606,M019,P606,Player_606,Paraguay,MF,27,53,0,0,91,5,0,0,4.6
PR607,M019,P607,Player_607,Paraguay,MF,18,107,0,0,58,2,6,0,4.2
PR608,M019,P608,Player_608,Paraguay,DF,23,13,0,0,52,6,5,0,6.9
PR609,M020,P609,Player_609,Paraguay,MF,35,33,1,0,53,5,1,0,7.6
PR610,M020,P610,Player_610,Paraguay,GK,23,84,0,0,81,1,3,10,4.4
PR611,M020,P611,Player_611,Paraguay,MF,30,106,0,0,73,0,6,0,7.7
PR612,M020,P612,Player_612,Paraguay,MF,40,10,0,0,69,1,1,0,9.8
PR613,M020,P613,Player_613,Paraguay,DF,40,30,0,0,84,6,1,0,5.2
PR614,M020,P614,Player_614,Paraguay,MF,35,81,0,0,61,8,5,0,7.3
PR615,M020,P615,Player_615,Paraguay,MF,37,74,0,0,72,7,5,0,8.0
PR616,M020,P616,Player_616,Paraguay,FW,22,102,0,0,61,8,3,0,7.0
PR617,M020,P617,Player_617,Paraguay,MF,34,77,0,0,78,5,2,0,7.3
PR618,M020,P618,Player_618,Paraguay,FW,28,53,1,0,98,6,6,0,8.4
PR619,M020,P619,Player_619,Paraguay,MF,35,70,0,0,63,6,6,0,7.3
PR620,M020,P620,Player_620,Paraguay,MF,28,58,0,0,78,6,0,0,8.4
PR621,M020,P621,Player_621,Paraguay,FW,36,3,0,0,83,2,2,0,4.0
PR622,M020,P622,Player_622,Paraguay,FW,23,110,0,0,70,0,6,0,8.9
PR623,M020,P623,Player_623,Paraguay,MF,25,118,1,0,85,8,4,0,7.4
PR624,M020,P624,Player_624,Paraguay,MF,20,5,0,0,79,5,1,0,4.8
PR625,M020,P625,Player_625,Saudi Arabia,DF,35,32,0,0,64,4,6,0,5.8
PR626,M020,P626,Player_626,Saudi Arabia,MF,35,118,0,0,63,1,5,0,5.9
PR627,M020,P627,Player_627,Saudi Arabia,MF,32,106,0,0,94,1,4,0,7.9
PR628,M020,P628,Player_628,Saudi Arabia,GK,35,49,0,1,55,0,6,5,6.1
PR629,M020,P629,Player_629,Saudi Arabia,MF,30,120,0,0,57,3,5,0,7.9
PR630,M020,P630,Player_630,Saudi Arabia,MF,17,82,0,0,90,6,0,0,5.8
PR631,M020,P631,Player_631,Saudi Arabia,GK,34,73,0,0,59,5,4,3,4.9
PR632,M020,P632,Player_632,Saudi Arabia,MF,29,58,0,0,98,8,0,0,5.3
PR633,M020,P633,Player_633,Saudi Arabia,DF,29,19,0,0,58,5,0,0,6.9
PR634,M020,P634,Player_634,Saudi Arabia,MF,34,52,0,0,66,1,3,0,7.0
PR635,M020,P635,Player_635,Saudi Arabia,MF,21,98,0,0,58,7,4,0,5.2
PR636,M020,P636,Player_636,Saudi Arabia,DF,35,26,0,0,85,8,1,0,5.5
PR637,M020,P637,Player_637,Saudi Arabia,DF,30,42,0,0,93,1,0,0,8.0
PR638,M020,P638,Player_638,Saudi Arabia,DF,28,25,1,0,70,5,4,0,7.9
PR639,M020,P639,Player_639,Saudi Arabia,MF,22,45,0,0,89,7,4,0,4.9
PR640,M020,P640,Player_640,Saudi Arabia,GK,24,26,0,0,93,5,1,1,4.7
PR641,M021,P641,Player_641,Norway,GK,36,119,0,1,59,4,0,5,8.2
